"subplot_id","year","speriod","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_JUOS","tree_cvr_PIED","tree_cvr_PIMO","tree_cvr_PIPO","rcode","scode","pcode","ptype","sp_number","treatment"
"JP-GR-GC010","17","001",2024,2316,750,0,1.4,0,0,1.1,0.3,0,0,"JP","GR","G","CP","010","BM"
"JP-GR-GC011","06","001",14,551,398,0,12.9,0,0,4.7,8.2,0,0,"JP","GR","G","CP","011","BM"
"JP-GR-GC011","08","001",430,441,398,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","011","BM"
"JP-GR-GC011","09","001",748,993,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","011","BM"
"JP-GR-GC011","10","001",693,772,266,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","011","BM"
"JP-GR-GC011","12","001",0,0,842,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","011","BM"
"JP-GR-GC011","13","001",208,772,645,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","011","BM"
"JP-GR-GC011","17","001",291,993,477,0,0.3,0,0,0.3,0,0,0,"JP","GR","G","CP","011","BM"
"JP-GR-GC015","06","001",832,4852,3901,247,12.1,0,0,3.9,8.2,0,0,"JP","GR","G","CP","015","BM"
"JP-GR-GC015","08","001",1123,4301,7812,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","015","BM"
"JP-GR-GC015","09","001",1164,3860,5582,247,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","015","BM"
"JP-GR-GC015","10","001",1705,2426,1450,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","015","BM"
"JP-GR-GC015","12","001",0,0,3980,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","015","BM"
"JP-GR-GC015","13","001",1109,2426,3779,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","015","BM"
"JP-GR-GC015","17","001",1843,1764,7930,0,2.4,0,0,1.5,0.9,0,0,"JP","GR","G","CP","015","BM"
"JP-GR-GC016","06","001",651,1764,645,0,16.1,0,0,6.6,9.5,0,0,"JP","GR","G","CP","016","BM"
"JP-GR-GC016","08","001",1303,2978,1279,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","016","BM"
"JP-GR-GC016","09","001",721,2647,2355,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","016","BM"
"JP-GR-GC016","10","001",1081,1875,1214,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","016","BM"
"JP-GR-GC016","12","001",0,0,7835,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","016","BM"
"JP-GR-GC016","13","001",582,1213,2421,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","016","BM"
"JP-GR-GC016","17","001",610,993,1309,617,0.9,0,0,0.7,0.2,0,0,"JP","GR","G","CP","016","BM"
"JP-GR-GC018","06","001",222,662,0,0,15.6,0,0,10.6,5,0,0,"JP","GR","G","CP","018","BM"
"JP-GR-GC018","08","001",2938,3860,608,158,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","018","BM"
"JP-GR-GC018","09","001",956,3308,951,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","018","BM"
"JP-GR-GC018","10","001",901,993,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","018","BM"
"JP-GR-GC018","12","001",0,0,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","018","BM"
"JP-GR-GC018","13","001",665,551,1740,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","018","BM"
"JP-GR-GC018","17","001",3132,2316,0,1707,1,0,0,0.8,0.2,0,0,"JP","GR","G","CP","018","BM"
"JP-GR-GC021","06","001",42,1985,1661,0,10.8,0,0,3.9,6.9,0,0,"JP","GR","G","CP","021","BM"
"JP-GR-GC021","08","001",527,993,1125,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","021","BM"
"JP-GR-GC021","09","001",845,2978,1029,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","021","BM"
"JP-GR-GC021","10","001",942,441,3579,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","021","BM"
"JP-GR-GC021","12","001",0,0,2493,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","021","BM"
"JP-GR-GC021","13","001",333,1434,1240,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","021","BM"
"JP-GR-GC021","17","001",956,3529,1783,158,1,0,0,0.9,0.1,0,0,"JP","GR","G","CP","021","BM"
"JP-GR-GC026","06","001",457,1323,211,0,7.4,0,0,7.4,0,0,0,"JP","GR","G","CP","026","BM"
"JP-GR-GC026","08","001",1455,3750,1352,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","026","BM"
"JP-GR-GC026","09","001",915,3308,2191,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","026","BM"
"JP-GR-GC026","10","001",1927,2536,4986,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","026","BM"
"JP-GR-GC026","12","001",0,0,1006,247,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","026","BM"
"JP-GR-GC026","13","001",582,1654,4772,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","026","BM"
"JP-GR-GC026","17","001",2730,5404,1372,0,0.4,0,0,0.3,0.1,0,0,"JP","GR","G","CP","026","BM"
"JP-GR-GC027","06","001",513,1764,398,200,10,0,0,5,5,0,0,"JP","GR","G","CP","027","BM"
"JP-GR-GC027","08","001",901,3750,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","027","BM"
"JP-GR-GC027","09","001",887,3308,638,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","027","BM"
"JP-GR-GC027","10","001",1400,2206,608,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","027","BM"
"JP-GR-GC027","12","001",0,0,1029,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","027","BM"
"JP-GR-GC027","13","001",762,662,1289,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","027","BM"
"JP-GR-GC027","17","001",277,1544,0,654,1.1,0,0,0.9,0.2,0,0,"JP","GR","G","CP","027","BM"
"JP-GR-GC028","06","001",152,772,0,0,10.6,0,0,6.9,3.7,0,0,"JP","GR","G","CP","028","BM"
"JP-GR-GC028","08","001",1552,2316,266,247,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","028","BM"
"JP-GR-GC028","09","001",568,2647,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","028","BM"
"JP-GR-GC028","10","001",1040,772,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","028","BM"
"JP-GR-GC028","12","001",0,0,421,247,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","028","BM"
"JP-GR-GC028","13","001",360,662,329,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","028","BM"
"JP-GR-GC028","17","001",1234,2647,539,516,1.1,0,0,1,0.1,0,0,"JP","GR","G","CP","028","BM"
"JP-GR-GC029","06","001",97,331,0,0,21.4,0,0,16.6,4.8,0,0,"JP","GR","G","CP","029","BM"
"JP-GR-GC029","08","001",1885,3639,6496,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","029","BM"
"JP-GR-GC029","09","001",1095,3529,3513,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","029","BM"
"JP-GR-GC029","10","001",762,2206,2391,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","029","BM"
"JP-GR-GC029","12","001",0,0,7894,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","029","BM"
"JP-GR-GC029","13","001",998,2978,5943,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","029","BM"
"JP-GR-GC029","17","001",1552,3529,3871,0,1.5,0,0,1,0.5,0,0,"JP","GR","G","CP","029","BM"
"JP-GR-GC031","06","001",707,1985,954,0,10.6,0,0,8.9,1.7,0,0,"JP","GR","G","CP","031","BM"
"JP-GR-GC031","08","001",2107,3860,2483,158,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","031","BM"
"JP-GR-GC031","09","001",1414,6396,3085,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","031","BM"
"JP-GR-GC031","10","001",1247,2095,266,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","031","BM"
"JP-GR-GC031","12","001",0,0,5756,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","031","BM"
"JP-GR-GC031","13","001",1317,2206,687,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","031","BM"
"JP-GR-GC031","17","001",1746,4742,266,713,1,0,0,1,0,0,0,"JP","GR","G","CP","031","BM"
"JP-GR-GC035","06","001",208,551,0,0,14,0,0,13.6,0.4,0,0,"JP","GR","G","CP","035","BM"
"JP-GR-GC035","08","001",1580,3529,2875,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","035","BM"
"JP-GR-GC035","09","001",790,3639,2487,158,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","035","BM"
"JP-GR-GC035","10","001",2259,3639,3519,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","035","BM"
"JP-GR-GC035","12","001",0,0,1204,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","035","BM"
"JP-GR-GC035","13","001",430,2647,5953,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","G","CP","035","BM"
"JP-GR-GC035","17","001",2717,3860,0,7851,1.6,0,0,0.9,0.7,0,0,"JP","GR","G","CP","035","BM"
"JP-GR-MC001","06","001",624,2206,1289,0,14.5,0,0,9.7,4.8,0,0,"JP","GR","M","CP","001","ME"
"JP-GR-MC001","08","001",2758,1544,4707,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","001","ME"
"JP-GR-MC001","09","001",970,3088,2329,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","001","ME"
"JP-GR-MC001","10","001",929,2095,3595,0,0,0,0,0,0,0,0,"JP","GR","M","CP","001","ME"
"JP-GR-MC001","17","001",1261,3639,329,158,0.4,0,0,0.2,0.2,0,0,"JP","GR","M","CP","001","ME"
"JP-GR-MC005","06","001",804,3088,556,0,4.2,0,0,0.6,3.6,0,0,"JP","GR","M","CP","005","ME"
"JP-GR-MC005","08","001",1192,1103,1372,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","005","ME"
"JP-GR-MC005","09","001",554,1654,516,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","005","ME"
"JP-GR-MC005","10","001",374,1544,1095,0,0,0,0,0,0,0,0,"JP","GR","M","CP","005","ME"
"JP-GR-MC005","13","001",333,1654,1648,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","005","ME"
"JP-GR-MC005","17","001",263,882,842,0,0.4,0,0,0.2,0.2,0,0,"JP","GR","M","CP","005","ME"
"JP-GR-MC006","06","001",693,662,398,0,4.4,0,0,3.1,1.3,0,0,"JP","GR","M","CP","006","ME"
"JP-GR-MC006","08","001",929,2978,2454,555,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","006","ME"
"JP-GR-MC006","09","001",471,1764,822,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","006","ME"
"JP-GR-MC006","10","001",679,1323,2483,0,0,0,0,0,0,0,0,"JP","GR","M","CP","006","ME"
"JP-GR-MC006","13","001",651,2206,1483,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","006","ME"
"JP-GR-MC006","17","001",1109,1103,1467,641,0.1,0,0,0.1,0,0,0,"JP","GR","M","CP","006","ME"
"JP-GR-MC009","06","001",291,1875,1187,0,34.6,0,0,23,11.6,0,0,"JP","GR","M","CP","009","ME"
"JP-GR-MC009","08","001",1414,3860,3611,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","009","ME"
"JP-GR-MC009","09","001",1317,1544,18955,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","009","ME"
"JP-GR-MC009","10","001",2218,3860,17580,0,0,0,0,0,0,0,0,"JP","GR","M","CP","009","ME"
"JP-GR-MC009","13","001",1455,5293,7075,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","009","ME"
"JP-GR-MC009","17","001",1289,3639,11627,0,2.9,0,0,1,1.9,0,0,"JP","GR","M","CP","009","ME"
"JP-GR-MC012","06","001",1622,1985,740,910,14.4,0,0,9.4,5,0,0,"JP","GR","M","CP","012","ME"
"JP-GR-MC012","08","001",2190,1544,1220,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","012","ME"
"JP-GR-MC012","09","001",374,3198,211,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","012","ME"
"JP-GR-MC012","10","001",596,2426,1033,0,0,0,0,0,0,0,0,"JP","GR","M","CP","012","ME"
"JP-GR-MC012","17","001",1344,2426,750,0,0.4,0,0,0.3,0.1,0,0,"JP","GR","M","CP","012","ME"
"JP-GR-MC013","06","001",707,1654,3125,0,10.5,0,0,6.2,4.3,0,0,"JP","GR","M","CP","013","ME"
"JP-GR-MC013","08","001",1635,2095,3585,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","013","ME"
"JP-GR-MC013","09","001",624,1875,5325,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","013","ME"
"JP-GR-MC013","10","001",638,1875,5013,0,0,0,0,0,0,0,0,"JP","GR","M","CP","013","ME"
"JP-GR-MC013","13","001",430,1213,474,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","013","ME"
"JP-GR-MC013","17","001",984,1985,211,2792,0.6,0,0,0.6,0,0,0,"JP","GR","M","CP","013","ME"
"JP-GR-MC018","06","001",263,441,539,713,26.8,0,0,13.9,12.9,0,0,"JP","GR","M","CP","018","ME"
"JP-GR-MC018","08","001",1317,2757,2371,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","018","ME"
"JP-GR-MC018","09","001",1220,2867,1822,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","018","ME"
"JP-GR-MC018","10","001",1538,2426,2006,0,0,0,0,0,0,0,0,"JP","GR","M","CP","018","ME"
"JP-GR-MC018","13","001",790,1654,2296,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","018","ME"
"JP-GR-MC018","17","001",1525,2536,5838,417,2.3,0,0,0.8,1.5,0,0,"JP","GR","M","CP","018","ME"
"JP-GR-MC020","06","001",277,1544,266,0,44,0,0,32.1,11.9,0,0,"JP","GR","M","CP","020","ME"
"JP-GR-MC020","08","001",2717,4742,7394,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","020","ME"
"JP-GR-MC020","09","001",2037,3529,8910,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","020","ME"
"JP-GR-MC020","10","001",2384,4411,7081,0,0,0,0,0,0,0,0,"JP","GR","M","CP","020","ME"
"JP-GR-MC020","13","001",1303,3529,10861,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","020","ME"
"JP-GR-MC020","17","001",416,3860,10683,0,2.7,0,0,2.4,0.3,0,0,"JP","GR","M","CP","020","ME"
"JP-GR-MC021","06","001",554,3419,1332,597,26.2,0,0,16.6,9.6,0,0,"JP","GR","M","CP","021","ME"
"JP-GR-MC021","08","001",1344,1875,5115,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","021","ME"
"JP-GR-MC021","09","001",541,1764,5999,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","021","ME"
"JP-GR-MC021","10","001",1303,1544,4845,0,0,0,0,0,0,0,0,"JP","GR","M","CP","021","ME"
"JP-GR-MC021","13","001",707,1875,11680,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","021","ME"
"JP-GR-MC021","17","001",915,2647,6351,400,0.3,0,0,0.3,0,0,0,"JP","GR","M","CP","021","ME"
"JP-GR-MC022","06","001",1261,1103,1029,713,19.4,0,0,9.8,9.6,0,0,"JP","GR","M","CP","022","ME"
"JP-GR-MC022","08","001",2814,3970,3921,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","022","ME"
"JP-GR-MC022","09","001",222,4742,1743,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","022","ME"
"JP-GR-MC022","10","001",1511,2426,2391,0,0,0,0,0,0,0,0,"JP","GR","M","CP","022","ME"
"JP-GR-MC022","13","001",984,3419,4927,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","022","ME"
"JP-GR-MC022","17","001",1081,1544,1138,663,1.8,0,0,1.8,0,0,0,"JP","GR","M","CP","022","ME"
"JP-GR-MC026","06","001",111,331,7216,0,26,0,0,20.2,5.8,0,0,"JP","GR","M","CP","026","ME"
"JP-GR-MC026","08","001",3285,5955,6029,3377,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","026","ME"
"JP-GR-MC026","09","001",1940,3088,4207,2686,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","026","ME"
"JP-GR-MC026","10","001",2134,7830,10374,0,0,0,0,0,0,0,0,"JP","GR","M","CP","026","ME"
"JP-GR-MC026","13","001",956,4852,9880,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","026","ME"
"JP-GR-MC026","17","001",1511,4191,3236,2220,0.6,0,0,0.3,0.3,0,0,"JP","GR","M","CP","026","ME"
"JP-GR-MC028","06","001",541,2647,0,0,31.3,0,0,16.4,14.9,0,0,"JP","GR","M","CP","028","ME"
"JP-GR-MC028","08","001",1580,3750,4812,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","028","ME"
"JP-GR-MC028","09","001",1525,4080,11538,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","028","ME"
"JP-GR-MC028","10","001",2190,4191,7568,0,0,0,0,0,0,0,0,"JP","GR","M","CP","028","ME"
"JP-GR-MC028","13","001",818,5073,7009,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","028","ME"
"JP-GR-MC028","17","001",2259,9594,27605,631,0.9,0,0,0.8,0.1,0,0,"JP","GR","M","CP","028","ME"
"JP-GR-MC029","06","001",430,2647,3256,0,24.1,0,0,14.1,10,0,0,"JP","GR","M","CP","029","ME"
"JP-GR-MC029","08","001",2093,3088,3431,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","029","ME"
"JP-GR-MC029","09","001",1580,1764,3019,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","029","ME"
"JP-GR-MC029","10","001",1760,4411,4552,0,0,0,0,0,0,0,0,"JP","GR","M","CP","029","ME"
"JP-GR-MC029","13","001",1234,3639,5697,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","029","ME"
"JP-GR-MC029","17","001",2453,5183,10203,545,1.1,0,0,0.8,0.3,0,0,"JP","GR","M","CP","029","ME"
"JP-GR-MC031","06","001",665,4301,947,355,20.3,0,0,11.2,9.1,0,0,"JP","GR","M","CP","031","ME"
"JP-GR-MC031","08","001",1913,2978,1747,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","031","ME"
"JP-GR-MC031","09","001",582,1875,1914,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","031","ME"
"JP-GR-MC031","10","001",1289,2647,2516,0,0,0,0,0,0,0,0,"JP","GR","M","CP","031","ME"
"JP-GR-MC031","13","001",762,1544,1490,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","031","ME"
"JP-GR-MC031","17","001",665,3198,1447,355,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","031","ME"
"JP-GR-MC039","06","001",665,1985,421,0,6.2,0,0,4.2,2,0,0,"JP","GR","M","CP","039","ME"
"JP-GR-MC039","08","001",1663,2647,474,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","039","ME"
"JP-GR-MC039","09","001",388,1654,5082,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","039","ME"
"JP-GR-MC039","10","001",984,1764,211,0,0,0,0,0,0,0,0,"JP","GR","M","CP","039","ME"
"JP-GR-MC039","13","001",485,1875,4279,0,NA,NA,NA,NA,NA,NA,NA,"JP","GR","M","CP","039","ME"
"JP-GR-MC039","17","001",166,1654,1743,0,0,0,0,0,0,0,0,"JP","GR","M","CP","039","ME"
"JP-ON-BC002","06","001",721,772,329,0,10.9,0,0,10.9,0,0,0,"JP","ON","B","CP","002","FI"
"JP-ON-BC002","07","001",471,441,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","002","FI"
"JP-ON-BC002","08","001",222,2095,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","002","FI"
"JP-ON-BC002","09","001",430,1103,510,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","002","FI"
"JP-ON-BC002","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","002","FI"
"JP-ON-BC002","12","001",222,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","002","FI"
"JP-ON-BC002","16","001",1331,1764,3421,0,0,0,0,0,0,0,0,"JP","ON","B","CP","002","FI"
"JP-ON-BC005","06","001",499,662,0,0,6.1,0,0,6.1,0,0,0,"JP","ON","B","CP","005","FI"
"JP-ON-BC005","07","001",554,882,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","005","FI"
"JP-ON-BC005","08","001",984,1544,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","005","FI"
"JP-ON-BC005","09","001",374,331,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","005","FI"
"JP-ON-BC005","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","005","FI"
"JP-ON-BC005","12","001",166,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","005","FI"
"JP-ON-BC005","16","001",665,1764,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","005","FI"
"JP-ON-BC009","06","001",402,221,559,0,17.4,0,0,17.4,0,0,0,"JP","ON","B","CP","009","FI"
"JP-ON-BC009","07","001",222,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","009","FI"
"JP-ON-BC009","08","001",97,0,477,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","009","FI"
"JP-ON-BC009","09","001",97,221,280,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","009","FI"
"JP-ON-BC009","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","009","FI"
"JP-ON-BC009","12","001",111,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","009","FI"
"JP-ON-BC009","16","001",166,0,842,0,6.5,0,0,6.5,0,0,0,"JP","ON","B","CP","009","FI"
"JP-ON-BC014","06","001",485,551,0,0,2.5,0,0,2.5,0,0,0,"JP","ON","B","CP","014","FI"
"JP-ON-BC014","07","001",305,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","014","FI"
"JP-ON-BC014","08","001",374,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","014","FI"
"JP-ON-BC014","09","001",97,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","014","FI"
"JP-ON-BC014","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","014","FI"
"JP-ON-BC014","12","001",42,0,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","014","FI"
"JP-ON-BC014","16","001",388,0,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","014","FI"
"JP-ON-BC016","06","001",638,331,0,0,19.9,0,0,19.9,0,0,0,"JP","ON","B","CP","016","FI"
"JP-ON-BC016","07","001",1525,772,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","016","FI"
"JP-ON-BC016","08","001",1719,1764,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","016","FI"
"JP-ON-BC016","09","001",998,1875,0,121,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","016","FI"
"JP-ON-BC016","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","016","FI"
"JP-ON-BC016","12","001",249,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","016","FI"
"JP-ON-BC016","16","001",1331,14116,0,0,2.6,0,0,2.6,0,0,0,"JP","ON","B","CP","016","FI"
"JP-ON-BC017","06","001",541,662,0,0,19.4,0,0,19.4,0,0,0,"JP","ON","B","CP","017","FI"
"JP-ON-BC017","07","001",263,882,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","017","FI"
"JP-ON-BC017","08","001",582,772,595,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","017","FI"
"JP-ON-BC017","09","001",762,882,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","017","FI"
"JP-ON-BC017","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","017","FI"
"JP-ON-BC017","12","001",208,110,477,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","017","FI"
"JP-ON-BC017","16","001",222,11028,645,0,7.4,0,0,7.4,0,0,0,"JP","ON","B","CP","017","FI"
"JP-ON-BC018","06","001",388,441,0,0,19.3,0,0,19.3,0,0,0,"JP","ON","B","CP","018","FI"
"JP-ON-BC018","07","001",416,551,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","018","FI"
"JP-ON-BC018","08","001",1317,1213,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","018","FI"
"JP-ON-BC018","09","001",693,1213,1043,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","018","FI"
"JP-ON-BC018","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","018","FI"
"JP-ON-BC018","12","001",263,551,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","018","FI"
"JP-ON-BC018","16","001",2162,1764,1895,0,6.7,0,0,6.7,0,0,0,"JP","ON","B","CP","018","FI"
"JP-ON-BC021","06","001",651,662,0,0,5.2,0,0,5.2,0,0,0,"JP","ON","B","CP","021","FI"
"JP-ON-BC021","07","001",485,882,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","021","FI"
"JP-ON-BC021","08","001",388,551,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","021","FI"
"JP-ON-BC021","09","001",222,1103,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","021","FI"
"JP-ON-BC021","10","001",0,0,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","021","FI"
"JP-ON-BC021","12","001",83,110,0,0,NA,NA,NA,NA,NA,NA,NA,"JP","ON","B","CP","021","FI"
"JP-ON-BC021","16","001",610,1323,0,0,0,0,0,0,0,0,0,"JP","ON","B","CP","021","FI"
