"subplot_id","year","speriod","shrub_bio_ttl_ARAR8","shrub_1hr_ARAR8","shrub_10hr_ARAR8","shrub_bio_ttl_ARTRV","shrub_1hr_ARTRV","shrub_10hr_ARTRV","shrub_bio_ttl_CEVE","shrub_1hr_CEVE","shrub_10hr_CEVE","shrub_bio_ttl_CHVI8","shrub_1hr_CHVI8","shrub_10hr_CHVI8","shrub_bio_ttl_ERNA10","shrub_1hr_ERNA10","shrub_10hr_ERNA10","shrub_bio_ttl_PUTR2","shrub_1hr_PUTR2","shrub_10hr_PUTR2","dwd_fuel_10h","dwd_fuel_100h","dwd_fuel_1000h_s","dwd_fuel_1000h_r","herb_fuel_live_wd","herb_fuel_dead_wd","ispace_litter_load_wd","herb_fuel_stand_wd","shrub_bulk_dns","shrub_bd_ARAR8","shrub_bd_ARTRV","shrub_bd_CEVE","shrub_bd_CHVI8","shrub_bd_ERNA10","shrub_bd_PUTR2","avg_grass_ht","tree_dns_ttl_CELE3","tree_dns_lt5_CELE3","tree_dns_5_50_CELE3","tree_dns_gt50_CELE3","tree_dns_ttl_JUOC","tree_dns_lt5_JUOC","tree_dns_5_50_JUOC","tree_dns_gt50_JUOC","tree_dns_ttl_PIPO","tree_dns_lt5_PIPO","tree_dns_5_50_PIPO","tree_dns_gt50_PIPO","shrub_dns_AMAL2","shrub_dns_ARAR8","shrub_dns_ARRI2","shrub_dns_ARTRT","shrub_dns_ARTRV","shrub_dns_ARTRW8","shrub_dns_CEVE","shrub_dns_CHVI8","shrub_dns_ERNA10","shrub_dns_ERSP7","shrub_dns_PREM","shrub_dns_PUTR2","shrub_dns_RICE","shrub_dns_RIVE","shrub_dns_SANIC6","shrub_dns_SYOR2","shrub_dns_TECA2","shrub_ht_avg_ARAR8","shrub_ht_avg_ARTRV","shrub_ht_avg_CEVE","shrub_ht_avg_CHVI8","shrub_ht_avg_ERNA10","shrub_ht_avg_PUTR2","grass_ht_avg","forb_ht_avg","fc_bare_gnd_fol_cvr","can_cover_ACHY","can_cover_ACLE9","can_cover_ACMI2","can_cover_ACOC3","can_cover_ACTH7","can_cover_AGCR","can_cover_AGGL","can_cover_AGGR","can_cover_AGHE2","can_cover_AGOSE","can_cover_ALAC4","can_cover_ALDE","can_cover_AMAL2","can_cover_AMTE3","can_cover_ANDI2","can_cover_ANGE3","can_cover_ANLU2","can_cover_ANMI3","can_cover_ANRO2","can_cover_APIN","can_cover_ARAR8","can_cover_ARCA7","can_cover_ARCO5","can_cover_ARCO9","can_cover_ARDR","can_cover_ARHO2","can_cover_ARPU","can_cover_ARSO2","can_cover_ARSP","can_cover_ARTR2","can_cover_ARTRT","can_cover_ARTRV","can_cover_ARTRW8","can_cover_ASCU4","can_cover_ASFI","can_cover_ASLE8","can_cover_ASPU9","can_cover_BASA3","can_cover_BLSC","can_cover_BR","can_cover_BRAR5","can_cover_BRBR5","can_cover_BRMA4","can_cover_BRTE","can_cover_CAAP4","can_cover_CADO2","can_cover_CAFI","can_cover_CAMA5","can_cover_CAPIP","can_cover_CARO5","can_cover_CATE26","can_cover_CELE3","can_cover_CEVE","can_cover_CHDO","can_cover_CHVI8","can_cover_CLGR","can_cover_CLPEP","can_cover_COGR4","can_cover_COLI2","can_cover_COMA25","can_cover_COPA3","can_cover_CRAC2","can_cover_CRAM3","can_cover_CRIN4","can_cover_CROC","can_cover_CRTO4","can_cover_CT","can_cover_CW","can_cover_D","can_cover_DEAN","can_cover_DENU2","can_cover_DESO2","can_cover_DF","can_cover_DG","can_cover_DOPU","can_cover_DRVE2","can_cover_DS","can_cover_DT","can_cover_EL","can_cover_ELEL5","can_cover_EPBR3","can_cover_ERCI6","can_cover_ERCO5","can_cover_EREL4","can_cover_ERFI2","can_cover_ERHE2","can_cover_ERLA6","can_cover_ERLI","can_cover_ERMI4","can_cover_ERNA10","can_cover_ERNU3","can_cover_EROV","can_cover_ERPO2","can_cover_ERPU2","can_cover_ERSP3","can_cover_ERSP4","can_cover_ERSP7","can_cover_ERST4","can_cover_ERUM","can_cover_ERVI5","can_cover_FEID","can_cover_FRAL2","can_cover_FRAT","can_cover_FRPU2","can_cover_FRSP","can_cover_GAAP2","can_cover_GARA","can_cover_GARA2","can_cover_GETR","can_cover_GUSA2","can_cover_HECO26","can_cover_HISC2","can_cover_HOUM","can_cover_HYCA4","can_cover_IPAGA3","can_cover_ISTI","can_cover_JUOC","can_cover_KOMA","can_cover_L","can_cover_LAGL5","can_cover_LAOC3","can_cover_LASE","can_cover_LC","can_cover_LECI4","can_cover_LIDA","can_cover_LIGL2","can_cover_LILE3","can_cover_LIPU11","can_cover_LIRU4","can_cover_LOMA3","can_cover_LONE","can_cover_LOTR2","can_cover_LUCA","can_cover_LULE2","can_cover_LULE3","can_cover_M","can_cover_MACA2","can_cover_MEAL6","can_cover_MEBU","can_cover_MESA","can_cover_MIGR","can_cover_MYST2","can_cover_NOTR2","can_cover_OPFR","can_cover_PABR","can_cover_PACA15","can_cover_PASM","can_cover_PESP","can_cover_PHCH","can_cover_PHHA","can_cover_PHHO","can_cover_PHLI","can_cover_PHLO2","can_cover_PIPO","can_cover_PLMA4","can_cover_POBU","can_cover_PODO4","can_cover_POMI","can_cover_POPR","can_cover_POPRP2","can_cover_POSE","can_cover_PREM","can_cover_PRVI","can_cover_PSSP6","can_cover_PUTR2","can_cover_R","can_cover_RICE","can_cover_RIVE","can_cover_S","can_cover_SANIC6","can_cover_SEIN2","can_cover_SIAL2","can_cover_SIDO","can_cover_SIOR","can_cover_SPCR","can_cover_SYOR2","can_cover_TACA8","can_cover_TECA2","can_cover_THIN6","can_cover_TRDU","can_cover_TRMA3","can_cover_UKCUJ01","can_cover_UKDJ01","can_cover_UKFJ5","can_cover_UKGW1","can_cover_UKHU#","can_cover_UKHUJ15","can_cover_VEDU","can_cover_VIBA2","can_cover_VIPU4","can_cover_VUMI","can_cover_VUOC","can_cover_W","can_cover_WYAN","can_cover_WYMO","can_cover_ZIPA2","tree_cover_ttl","tree_cvr_CELE3","tree_cvr_JUOC","tree_cvr_PIPO","fol_cover_pt_tree","fol_cover_pt_shrub","fol_cover_pt_pgrass","fol_cover_pt_pforb","fol_cover_pt_agrass","fol_cover_pt_aforb","fol_cover_pt_grass","fol_cover_pt_forb","litter_cover","live_tree_ltr_duff_ld","dead_tree_ltr_duff_ld","tree_ltr_duff_ld","rcode","scode","pcode","ptype","sp_number","treatment","sp_phase","p_elevation"
"WJ-BC-MC003","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3992,6286,27678,0,589,416,347,NA,0,0,0,0,0,0,0,17.9375,0,0,0,0,2146,889,944,313,0,0,0,0,0,505,0,0,2020,0,0,9428,0,56,0,0,0,0,0,0,0,0,59.7,0,27.5,0,0,26.4,10.9,11.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0.3,0,10.7,0,0,0,0.3,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,0,1,47,0,2.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,3.3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,39,0,5.3,0,0,58.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.2,0,1.2,0,2,9,41.3,3.7,10.7,6.3,0,0,53.7,NA,195,195,"WJ","BC","M","CP","003","ME","3",865
"WJ-BC-MC004","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,3308,23958,0,736,765,227,NA,0,0,0,0,0,0,0,22.9375,0,0,0,0,1177,889,56,232,0,0,0,0,0,0,0,0,224,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6,9.3,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,1.7,0,0,0,0,0,0,0,0,13,0,0,0,0.3,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0.3,69.7,0,9,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.7,0,68,0,0,0,10.3,0,0,0,0,0,0,0,0.7,0,0,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7,0,0,55,0,0.3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.3,0,0,0,1.1,0,1.1,0,0.7,2,66.3,6,17.3,11,0,0,68.3,NA,109,109,"WJ","BC","M","CP","004","ME","2",865
"WJ-BC-MC004","17","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,2134,NA,NA,NA,NA,NA,NA,NA,27.5625,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,41.4,22,3,0,0,0.3,0,0,0,0.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.3,0,0,0,11,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.3,0,1.3,0,0,63,0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,1.3,0,69.7,0,0,0,8.7,0,0,0,0,0,0,0,0.3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,68,0,1.7,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.7,0,0,0,NA,NA,NA,NA,0.7,2,78,6,15.3,1,0,0,70.3,NA,NA,NA,"WJ","BC","M","CP","004","ME","2",865
"WJ-BC-MC008","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285,6948,9108,0,603,904,280,NA,0,0,0,0,0,0,0,33.75,0,0,0,0,1863,889,833,141,0,0,0,0,0,0,0,0,898,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,23.4,6.7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,3.7,0,0,0.3,0,0,0,0.3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,72.3,0,2,3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,1.7,0,50.7,0,0,0,0.7,0,0,0,0,0,0,0.3,0,0,0,0,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,60,0,0.7,0,0,53.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.3,0.7,0,0,0,0.8,0,0.8,0,0.7,5.3,61.7,1,22.3,7.7,0,0,51,NA,112,112,"WJ","BC","M","CP","008","ME","2",865
"WJ-BC-MC009","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4324,1654,16340,0,1019,909,717,NA,0,0,0,0,0,0,0,29,0,0,0,0,621,0,389,232,0,0,0,0,0,0,0,0,898,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,7.3,1,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,3,0,0,0,0,0,0,0,0,0,0.3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0.7,66,0,0.3,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,1,0,63.7,0,0,0,15,0,0,0,0,0,0,0.3,1,0.3,0,0,0,13.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,58.3,0,0.3,0,0,57.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,11,0,0,0,0,0.7,0,0.7,0,0.7,4.7,60.7,3.3,24.3,4.3,0,0,63.7,NA,67,67,"WJ","BC","M","CP","009","ME","1",865
"WJ-BC-MC014","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5572,4963,28073,0,499,499,243,NA,0,0,0,0,0,0,0,21.6875,0,0,0,0,767,0,444,323,0,0,0,0,0,0,0,168,3367,0,0,5780,0,0,0,0,0,0,0,0,0,0,66.5,0,25.1,0,0,36.9,7.4,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,4.7,0,0,0,0,0,0,0,0,0.3,0,0,37.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,1,38.7,0,0.3,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,6.3,0,68.3,0,0,0,11.3,0,0,0,0,0,0,0,0.3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,42.3,0,0.3,0,0,65,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,1.7,7.7,2,0,0,0,1.2,0,1.2,0,3.3,9.7,47.7,2.3,43.7,1.3,0,0,70,89,216,305,"WJ","BC","M","CP","014","ME","3",865
"WJ-BC-MC015","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2744,5624,2220,0,1016,536,200,NA,0,0,0,0,0,0,0,23.0625,0,0,0,0,621,0,278,343,0,0,0,0,0,0,0,0,2469,0,0,0,0,0,0,0,0,0,0,0,0,0,108.1,0,0,0,0,39.6,6.5,1.7,0,0,0.3,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,10,0,0,0,0,0,0,0,0,0.3,0,0,41.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,3.3,0,0,0,0,0,0,40.3,0,1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,74.3,0,0,0,5.7,0,0,0,0,0,0,0,0,0.3,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,45.3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.3,1.3,0,0,0,0.9,0,0.9,0,0.7,16.7,49.3,1,54.7,2.7,0,0,74.7,NA,53,53,"WJ","BC","M","CP","015","ME","1",865
"WJ-BC-MC016","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,5293,6364,0,456,453,187,NA,0,0,0,0,0,0,0,26.1875,0,0,0,0,697,0,444,253,0,0,0,0,0,0,0,0,2076,0,0,673,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,41.6,18.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,3.7,1,0,0,0,0,0.3,56.3,0,1,5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,1.3,0,61.7,0,0,0,11.7,0,0,0,0,0,0,0,0,0.3,0,0,0,16.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,56.7,0,0,0,0,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,10,1.3,0,0,0,0.6,0,0.6,0,0.7,6.7,59,1.7,38.3,2,0,0,62.7,NA,106,106,"WJ","BC","M","CP","016","ME","1",865
"WJ-BC-MC016","17","001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,3326,NA,NA,NA,NA,NA,NA,NA,26.25,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,50.9,6.5,0.7,0,0,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0.3,0,0,40,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.3,0,0,0,0,0,33.3,0,0,6.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.7,0,0,1.3,0,0,0,1.7,0,79,0,0,0,5.3,0,0,0,0,0,0,0,0.7,0.3,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,79,0,0,0,0,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,NA,NA,NA,NA,0.7,12.7,83.7,4,56.3,1.7,0,0,79.7,NA,NA,NA,"WJ","BC","M","CP","016","ME","1",865
"WJ-BC-MC019","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,662,25655,0,573,605,176,NA,0,0,0,0,0,0,0,23.125,0,0,0,0,773,0,611,162,0,0,0,0,0,0,0,0,1740,0,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,8.1,1.7,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,1.7,0,0,0,0,0,0,0.3,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,2,0,0,0,0,0,65,0,0.3,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2.7,0,49.3,0,0,0,9.7,0,0,0,0,0,0,0,0.7,0,0,0,0,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,51.3,0,0,0,0,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0.3,0,0.3,0,1,9.7,58.7,3.7,23.7,3.3,0,0,49.7,NA,43,43,"WJ","BC","M","CP","019","ME","1",865
"WJ-BC-MC021","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,331,799,0,499,333,109,NA,0,0,0,0,0,0,0,22.6875,0,0,0,0,520,0,278,242,0,0,0,0,0,0,0,0,1740,0,0,0,0,0,0,56,0,0,0,0,0,0,86.8,0,0,0,0,40.6,4.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.7,63,0,1,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.7,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0.7,0,66.3,0,0,0,8.3,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,34,1,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0.7,0,0,0,0.5,0,0.5,0,0,13,65.7,1,25.3,4,0,0,66.3,NA,137,137,"WJ","BC","M","CP","021","ME","1",865
"WJ-BC-MC024","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2578,14888,9561,0,309,285,123,NA,0,0,0,0,0,0,0,21.125,0,0,0,0,975,0,389,586,0,0,0,0,0,0,0,0,337,0,0,3760,0,0,0,56,0,0,0,0,0,0,0,0,27.8,0,0,33.8,8.5,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3.7,0,0,0,0,0,0,0,0,1.7,0,0,0,0,1,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,6.3,3,0,0,0,0,0.3,55.7,0,0.3,2.3,0.7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,3.3,0,61,0,0,0,2,0,0,0,0,0,0,0,0.3,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,47.7,2,1.3,0,0,50.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.7,2.3,1,0,0,0,2.4,0,2.4,0,1,7.7,50,10.3,4.7,4.3,0,0,62,23,560,583,"WJ","BC","M","CP","024","ME","2",865
"WJ-BC-MC025","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285,1654,18827,0,669,685,181,NA,0,0,0,0,0,0,0,27.5625,0,0,0,0,541,0,389,152,0,0,0,0,0,0,0,0,1066,0,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,17,11.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.3,0,0,0,2,0.7,0,0,0,0,0,46.3,0,0,1.3,0.3,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.7,0,38.7,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,40,0,2.7,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.7,0.7,0,0,0,0.5,0,0.5,0,1,6.3,48,2.7,14,3,0,0,39,NA,143,143,"WJ","BC","M","CP","025","ME","2",865
"WJ-BC-MC026","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037,3970,20860,0,661,717,179,NA,0,0,0,0,0,0,0,26.75,0,0,0,0,525,0,222,303,0,0,0,0,0,0,0,0,2918,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8,10.8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.7,0,0,0.3,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3,10,0,0,0,0,0,0.7,56,0,2,3.3,0,0,0,0.3,0,0,0,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,67.3,0,0,0,10,0,0,0,0,0,0,0.3,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,38,0,0.3,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,10,0.7,0,0,0,0.5,0,0.5,0,0,8.3,47,4.3,18.3,4.7,0,0,67.3,NA,45,45,"WJ","BC","M","CP","026","ME","2",865
"WJ-BC-MC030","16","001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950,1323,987,0,592,691,216,NA,0,0,0,0,0,0,0,29.9375,0,0,0,0,818,0,333,485,0,0,0,0,0,0,0,0,1684,0,0,112,0,0,0,0,0,0,0,0,0,0,80.7,0,0,0,0,42.8,17.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.7,0,0,0,0,0,0,0,0,0.3,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.7,0,0,0,1.7,0.3,0,0,0,0,0,61.3,0,0.3,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2.7,0,63.7,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,59,0,0.3,0,0,67.7,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,26.3,1.3,0,0,0,0.7,0,0.7,0,2.3,5.3,63.7,0.7,44.7,5,0,0,64.7,NA,89,89,"WJ","BC","M","CP","030","ME","1",865
